order_id,customer_id,order_date,status,subtotal,shipping,tax,total,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,created_at,updated_at
2209,633,2025-08-09 09:10:18.635177,completed,609.32,0.0,48.75,658.07,apple_pay,43586 Travis Lodge Apt. 251,Port Stephen,HI,52174,2025-08-09 09:10:18.635177,2025-08-13 09:10:18.635177
2210,624,2025-06-29 18:35:12.782320,returned,3314.22,0.0,265.14,3579.36,credit_card,1794 Tara Springs Apt. 455,Danielton,DC,14364,2025-06-29 18:35:12.782320,2025-07-03 18:35:12.782320
2211,690,2025-12-12 16:55:32.329909,completed,222.96,0.0,17.84,240.8,paypal,80818 Bailey Keys,West Olivia,PR,37593,2025-12-12 16:55:32.329909,2025-12-16 16:55:32.329909
2212,190,2025-08-21 05:42:59.725816,completed,42.85,14.99,3.43,61.27,debit_card,01871 Lee Island Apt. 562,Woodstad,AL,37810,2025-08-21 05:42:59.725816,2025-08-21 05:42:59.725816
2213,475,2026-01-19 08:49:59.094703,shipped,667.7,0.0,53.42,721.12,apple_pay,4818 Jose Street,Suzanneburgh,OH,62582,2026-01-19 08:49:59.094703,2026-01-22 08:49:59.094703
2214,811,2025-07-20 21:15:08.267823,cancelled,484.64,0.0,38.77,523.41,credit_card,565 Matthew Falls,Port Erica,MT,56840,2025-07-20 21:15:08.267823,2025-07-24 21:15:08.267823
2215,486,2025-08-05 21:24:58.988665,returned,167.01,0.0,13.36,180.37,apple_pay,4186 Cooper Roads,Port Jayside,NJ,56331,2025-08-05 21:24:58.988665,2025-08-10 21:24:58.988665
2216,394,2026-01-19 09:28:53.063958,processing,1094.02,0.0,87.52,1181.54,debit_card,90591 Christina Pines Suite 233,Port Howard,SD,65378,2026-01-19 09:28:53.063958,2026-01-20 09:28:53.063958
2217,60,2025-12-30 05:26:21.152368,completed,454.59,0.0,36.37,490.96,debit_card,122 Morris Gateway Apt. 463,Molinamouth,ME,76845,2025-12-30 05:26:21.152368,2026-01-03 05:26:21.152368
2218,308,2025-09-09 09:20:19.740526,cancelled,1305.56,0.0,104.44,1410.0,debit_card,130 Lopez Burgs,Stanleymouth,MI,35310,2025-09-09 09:20:19.740526,2025-09-10 09:20:19.740526
2219,884,2025-10-19 22:50:33.814962,shipped,173.65,0.0,13.89,187.54,debit_card,4639 Smith Hill Suite 570,New Jennifer,KS,87193,2025-10-19 22:50:33.814962,2025-10-19 22:50:33.814962
2220,546,2026-01-18 21:28:52.195799,cancelled,384.5,0.0,30.76,415.26,apple_pay,064 Williams Meadow Suite 398,Lake Wendy,MH,39766,2026-01-18 21:28:52.195799,2026-01-19 21:28:52.195799
2221,153,2025-08-21 00:50:23.715389,completed,275.34,0.0,22.03,297.37,debit_card,87800 Sandra Inlet,Tracyburgh,AK,45954,2025-08-21 00:50:23.715389,2025-08-25 00:50:23.715389
2222,427,2025-12-11 11:36:12.378352,completed,1338.33,0.0,107.07,1445.4,credit_card,308 Tyler Cliffs,Johnfurt,ME,27927,2025-12-11 11:36:12.378352,2025-12-11 11:36:12.378352
2223,498,2026-01-18 15:52:17.429828,completed,388.36,0.0,31.07,419.43,credit_card,3034 Natalie Passage Apt. 179,Martinborough,NC,92865,2026-01-18 15:52:17.429828,2026-01-19 15:52:17.429828
2224,466,2025-12-24 08:08:43.303325,completed,394.84,0.0,31.59,426.43,debit_card,507 Jacob Street Suite 644,Lake Richard,MP,79350,2025-12-24 08:08:43.303325,2025-12-25 08:08:43.303325
2225,103,2024-11-03 21:12:14.801877,shipped,426.35,0.0,34.11,460.46,paypal,855 Mary Green Apt. 406,East Melissaborough,PR,29513,2024-11-03 21:12:14.801877,2024-11-05 21:12:14.801877
2226,697,2023-07-27 20:58:11.611853,returned,1049.06,0.0,83.92,1132.98,apple_pay,85036 Matthew Island,New Wesley,ME,18231,2023-07-27 20:58:11.611853,2023-08-01 20:58:11.611853
2227,659,2025-02-28 23:09:34.888122,returned,1010.38,0.0,80.83,1091.21,debit_card,01223 Miller Port Apt. 900,Fostermouth,AZ,18114,2025-02-28 23:09:34.888122,2025-03-02 23:09:34.888122
2228,179,2026-01-19 07:37:26.071890,cancelled,96.54,0.0,7.72,104.26,apple_pay,982 Copeland Underpass,Port Brandon,HI,44476,2026-01-19 07:37:26.071890,2026-01-22 07:37:26.071890
2229,792,2024-11-27 00:48:21.348050,processing,1073.18,0.0,85.85,1159.03,credit_card,8379 Richard Forks,Port Melvinburgh,WA,19502,2024-11-27 00:48:21.348050,2024-12-01 00:48:21.348050
2230,893,2025-03-25 15:10:50.832331,cancelled,862.65,0.0,69.01,931.66,paypal,65129 Gomez Course Apt. 051,New Dannyport,UT,70987,2025-03-25 15:10:50.832331,2025-03-28 15:10:50.832331
2231,116,2024-12-24 15:05:07.466511,shipped,1318.94,0.0,105.52,1424.46,paypal,799 Craig Ville Suite 608,North Oscarton,TN,07920,2024-12-24 15:05:07.466511,2024-12-29 15:05:07.466511
2232,259,2025-03-10 05:33:48.496254,completed,987.5,0.0,79.0,1066.5,apple_pay,435 Montgomery Shoals,Robertsonborough,AL,84134,2025-03-10 05:33:48.496254,2025-03-13 05:33:48.496254
2233,520,2025-12-27 00:53:11.274109,completed,1311.05,0.0,104.88,1415.93,apple_pay,8067 Kennedy Course,Port Jacob,OK,11658,2025-12-27 00:53:11.274109,2025-12-28 00:53:11.274109
2234,532,2025-04-03 22:32:40.412834,completed,1588.93,0.0,127.11,1716.04,credit_card,6334 Tracy Burgs Apt. 886,Port Charles,NJ,46852,2025-04-03 22:32:40.412834,2025-04-06 22:32:40.412834
2235,129,2024-12-09 21:52:51.870730,completed,2578.9,0.0,206.31,2785.21,credit_card,69448 Cunningham Ridge,Victoriafurt,WV,27199,2024-12-09 21:52:51.870730,2024-12-12 21:52:51.870730
2236,279,2026-01-09 06:27:40.389435,completed,983.23,0.0,78.66,1061.89,apple_pay,686 Lawson Ford Apt. 029,New Heather,FM,67714,2026-01-09 06:27:40.389435,2026-01-09 06:27:40.389435
2237,862,2025-01-13 11:06:07.932357,completed,1575.89,0.0,126.07,1701.96,apple_pay,4042 David River Suite 920,Ramosstad,AS,35581,2025-01-13 11:06:07.932357,2025-01-13 11:06:07.932357
2238,588,2025-09-19 03:56:02.336349,returned,740.94,0.0,59.28,800.22,credit_card,171 Gregory Park Suite 433,Whitetown,MN,38415,2025-09-19 03:56:02.336349,2025-09-23 03:56:02.336349
2239,455,2024-01-09 10:35:56.118933,completed,689.22,0.0,55.14,744.36,apple_pay,83037 Randy Meadows Apt. 148,Smithport,WI,79176,2024-01-09 10:35:56.118933,2024-01-12 10:35:56.118933
2240,193,2025-07-04 23:48:42.091233,completed,713.62,0.0,57.09,770.71,paypal,84576 Mccall Estates,East Ericbury,MP,25197,2025-07-04 23:48:42.091233,2025-07-06 23:48:42.091233
2241,198,2025-11-24 04:37:29.913049,cancelled,652.55,0.0,52.2,704.75,paypal,201 Maria Parks,East Patrickmouth,FL,40183,2025-11-24 04:37:29.913049,2025-11-24 04:37:29.913049
2242,484,2025-06-17 18:29:18.337678,completed,1218.44,0.0,97.48,1315.92,apple_pay,85969 Dylan Port Apt. 408,Ashleyborough,HI,25453,2025-06-17 18:29:18.337678,2025-06-17 18:29:18.337678
2243,233,2025-01-14 18:19:29.555596,cancelled,470.07,0.0,37.61,507.68,credit_card,870 Davidson Run Apt. 566,Davidhaven,NH,65456,2025-01-14 18:19:29.555596,2025-01-15 18:19:29.555596
2244,479,2024-08-24 08:02:10.299584,processing,617.79,0.0,49.42,667.21,debit_card,800 Jason Burg Apt. 915,Rodriguezberg,MP,78776,2024-08-24 08:02:10.299584,2024-08-27 08:02:10.299584
2245,795,2025-05-07 08:55:33.236110,cancelled,1099.15,0.0,87.93,1187.08,paypal,69496 Tony Points Apt. 193,South Alyssaburgh,UT,06708,2025-05-07 08:55:33.236110,2025-05-07 08:55:33.236110
2246,150,2024-10-22 19:14:25.225253,completed,2050.21,0.0,164.02,2214.23,credit_card,641 Shaw Trail,Port Dennis,OH,26467,2024-10-22 19:14:25.225253,2024-10-22 19:14:25.225253
2247,725,2025-10-17 22:26:13.475705,cancelled,1275.3,0.0,102.02,1377.32,credit_card,05392 Elizabeth Causeway Suite 620,Lake Jocelynton,PR,10400,2025-10-17 22:26:13.475705,2025-10-17 22:26:13.475705
2248,3,2024-09-19 04:25:55.898561,completed,2208.39,0.0,176.67,2385.06,apple_pay,3287 Katelyn Wall Apt. 226,South Patrickmouth,NC,33454,2024-09-19 04:25:55.898561,2024-09-22 04:25:55.898561
2249,599,2025-04-13 19:21:07.161308,completed,985.42,0.0,78.83,1064.25,credit_card,599 Sullivan Club Apt. 984,South Stevenport,MP,60575,2025-04-13 19:21:07.161308,2025-04-14 19:21:07.161308
2250,558,2025-10-31 11:50:42.754089,shipped,207.37,0.0,16.59,223.96,credit_card,28165 Richard Locks,North Evelyn,GU,08029,2025-10-31 11:50:42.754089,2025-11-03 11:50:42.754089
2251,652,2026-01-18 17:19:48.829987,completed,1014.02,0.0,81.12,1095.14,apple_pay,4390 Green Ports,New Jeffreyburgh,MI,25722,2026-01-18 17:19:48.829987,2026-01-18 17:19:48.829987
2252,993,2024-05-20 01:54:02.803460,completed,998.24,0.0,79.86,1078.1,paypal,303 Holmes Trafficway Suite 736,Donnatown,VI,38650,2024-05-20 01:54:02.803460,2024-05-23 01:54:02.803460
2253,532,2024-10-29 06:01:07.159821,completed,842.76,0.0,67.42,910.18,apple_pay,6334 Tracy Burgs Apt. 886,Port Charles,NJ,46852,2024-10-29 06:01:07.159821,2024-11-03 06:01:07.159821
2254,117,2025-12-02 10:05:11.737303,shipped,560.25,0.0,44.82,605.07,apple_pay,6580 Julia Flats Suite 359,Port Jenny,ID,39059,2025-12-02 10:05:11.737303,2025-12-06 10:05:11.737303
2255,535,2025-07-18 22:42:40.349535,processing,717.94,0.0,57.44,775.38,apple_pay,98642 Anderson Ford,New Shannon,NC,31363,2025-07-18 22:42:40.349535,2025-07-20 22:42:40.349535
2256,568,2026-01-18 10:23:24.679745,completed,2636.63,0.0,210.93,2847.56,credit_card,2862 Carolyn Ferry Suite 352,Tammystad,GU,86913,2026-01-18 10:23:24.679745,2026-01-20 10:23:24.679745
2257,931,2026-01-18 20:02:52.723341,completed,812.6,0.0,65.01,877.61,apple_pay,694 Harris Passage Apt. 403,Feliciabury,HI,95330,2026-01-18 20:02:52.723341,2026-01-22 20:02:52.723341
2258,719,2025-01-08 08:21:06.777997,shipped,2086.34,0.0,166.91,2253.25,credit_card,768 Patricia Oval,Christinatown,CT,62675,2025-01-08 08:21:06.777997,2025-01-08 08:21:06.777997
2259,414,2025-05-08 19:43:54.556191,completed,1790.49,0.0,143.24,1933.73,paypal,5307 Moore Village,Jeremyfort,PA,95361,2025-05-08 19:43:54.556191,2025-05-12 19:43:54.556191
2260,15,2026-01-18 03:32:18.206948,processing,2430.67,0.0,194.45,2625.12,paypal,1434 Flores Plains Apt. 223,Bensonborough,CA,54878,2026-01-18 03:32:18.206948,2026-01-21 03:32:18.206948
2261,756,2024-10-03 12:29:43.276268,returned,677.25,0.0,54.18,731.43,debit_card,333 Sweeney Spring Suite 082,Jimenezland,UT,27612,2024-10-03 12:29:43.276268,2024-10-04 12:29:43.276268
2262,707,2026-01-08 15:07:10.795447,returned,231.64,0.0,18.53,250.17,debit_card,514 William Manors Suite 823,New Alejandraberg,MP,79979,2026-01-08 15:07:10.795447,2026-01-13 15:07:10.795447
2263,572,2024-08-20 14:31:55.076224,processing,801.64,0.0,64.13,865.77,credit_card,85201 Kim Extensions Suite 084,Perezfort,TN,48391,2024-08-20 14:31:55.076224,2024-08-21 14:31:55.076224
2264,143,2024-11-23 06:09:44.229394,completed,714.49,0.0,57.16,771.65,credit_card,3009 Barker Drives,Kellibury,GA,66026,2024-11-23 06:09:44.229394,2024-11-23 06:09:44.229394
2265,848,2025-02-21 14:22:28.135425,completed,410.96,0.0,32.88,443.84,apple_pay,4754 Barnes Mountain Apt. 897,East Paul,OK,28037,2025-02-21 14:22:28.135425,2025-02-22 14:22:28.135425
2266,955,2025-04-27 03:28:00.924920,completed,1856.92,0.0,148.55,2005.47,debit_card,799 Mcintyre Springs,Lake Jason,UT,49298,2025-04-27 03:28:00.924920,2025-05-01 03:28:00.924920
2267,725,2025-08-26 11:51:11.343300,completed,510.15,0.0,40.81,550.96,paypal,05392 Elizabeth Causeway Suite 620,Lake Jocelynton,PR,10400,2025-08-26 11:51:11.343300,2025-08-29 11:51:11.343300
2268,805,2024-11-14 09:39:42.973084,completed,243.52,0.0,19.48,263.0,credit_card,10384 Garcia Lock Suite 566,Aaronmouth,CA,71649,2024-11-14 09:39:42.973084,2024-11-16 09:39:42.973084
2269,595,2025-03-22 20:34:10.757597,completed,395.98,0.0,31.68,427.66,credit_card,990 Shannon Place,Martinmouth,WV,57667,2025-03-22 20:34:10.757597,2025-03-25 20:34:10.757597
2270,442,2025-10-09 23:58:31.400023,shipped,1607.4,0.0,128.59,1735.99,apple_pay,2817 Cummings Drives,East Kristin,MD,23018,2025-10-09 23:58:31.400023,2025-10-13 23:58:31.400023
2271,448,2024-10-22 09:35:03.521099,completed,390.42,0.0,31.23,421.65,credit_card,330 Webb Isle Suite 760,Laurieview,CT,19895,2024-10-22 09:35:03.521099,2024-10-26 09:35:03.521099
2272,174,2026-01-19 05:46:12.434322,shipped,384.14,0.0,30.73,414.87,credit_card,06181 Bell Stream,Johnathanton,AK,81686,2026-01-19 05:46:12.434322,2026-01-24 05:46:12.434322
2273,681,2025-12-30 06:09:44.737622,shipped,721.82,0.0,57.75,779.57,debit_card,733 Williams Hills,Port Kelly,ME,36553,2025-12-30 06:09:44.737622,2025-12-30 06:09:44.737622
2274,956,2024-07-17 14:10:24.099575,completed,267.38,0.0,21.39,288.77,paypal,47671 Poole Ports Suite 328,Jenniferland,FM,96277,2024-07-17 14:10:24.099575,2024-07-20 14:10:24.099575
2275,479,2025-05-11 09:15:58.658595,completed,481.81,0.0,38.54,520.35,apple_pay,800 Jason Burg Apt. 915,Rodriguezberg,MP,78776,2025-05-11 09:15:58.658595,2025-05-13 09:15:58.658595
2276,982,2024-07-25 06:39:32.371458,completed,1437.55,0.0,115.0,1552.55,paypal,421 Victor Throughway Apt. 136,Lake Phillip,OK,65584,2024-07-25 06:39:32.371458,2024-07-30 06:39:32.371458
2277,943,2025-12-19 11:01:01.994655,completed,564.4,0.0,45.15,609.55,credit_card,0062 Reilly Isle Suite 142,Jonathanfurt,NE,76008,2025-12-19 11:01:01.994655,2025-12-24 11:01:01.994655
2278,732,2026-01-19 03:21:49.022004,shipped,2124.28,0.0,169.94,2294.22,apple_pay,63994 Kathleen Common,East Jesse,KY,28739,2026-01-19 03:21:49.022004,2026-01-21 03:21:49.022004
2279,82,2025-07-31 02:14:10.536118,cancelled,2793.58,0.0,223.49,3017.07,credit_card,27706 Wendy Curve,Erikview,CO,86299,2025-07-31 02:14:10.536118,2025-08-01 02:14:10.536118
2280,363,2026-01-18 21:30:01.935480,cancelled,132.98,0.0,10.64,143.62,credit_card,269 Collin Forge Apt. 194,Port Erik,WI,96768,2026-01-18 21:30:01.935480,2026-01-19 21:30:01.935480
2281,526,2025-10-13 09:29:27.250522,processing,426.06,0.0,34.08,460.14,apple_pay,155 Werner Unions Apt. 119,Lake Carol,HI,08180,2025-10-13 09:29:27.250522,2025-10-17 09:29:27.250522
2282,619,2025-06-01 13:16:00.477502,completed,2490.27,0.0,199.22,2689.49,debit_card,23190 Cole Dale Apt. 441,North Jasminefort,UT,78038,2025-06-01 13:16:00.477502,2025-06-03 13:16:00.477502
2283,78,2025-10-22 18:53:58.959752,completed,441.82,0.0,35.35,477.17,apple_pay,34125 William Manor Apt. 966,South Cynthia,UT,85076,2025-10-22 18:53:58.959752,2025-10-27 18:53:58.959752
2284,446,2024-03-17 08:10:51.020359,completed,3153.64,0.0,252.29,3405.93,paypal,5975 Mitchell Center Apt. 776,Lake Kimberlyshire,NY,09320,2024-03-17 08:10:51.020359,2024-03-21 08:10:51.020359
2285,414,2025-04-28 21:01:37.793101,processing,459.2,0.0,36.74,495.94,credit_card,5307 Moore Village,Jeremyfort,PA,95361,2025-04-28 21:01:37.793101,2025-04-29 21:01:37.793101
2286,565,2026-01-19 06:48:59.428251,shipped,360.57,0.0,28.85,389.42,debit_card,731 Anthony Rue,South Shelbystad,PW,22391,2026-01-19 06:48:59.428251,2026-01-20 06:48:59.428251
2287,832,2025-08-28 09:43:58.852607,completed,978.02,0.0,78.24,1056.26,debit_card,68771 Heath Union Apt. 209,Katrinaton,NM,53574,2025-08-28 09:43:58.852607,2025-09-01 09:43:58.852607
2288,995,2025-09-29 17:18:44.584225,cancelled,1180.07,0.0,94.41,1274.48,apple_pay,5403 Scott Row Apt. 540,Lake Steven,GA,03876,2025-09-29 17:18:44.584225,2025-09-30 17:18:44.584225
2289,366,2026-01-10 00:17:44.020988,completed,1191.53,0.0,95.32,1286.85,debit_card,7046 Michael Stravenue,Pattersonville,CT,19635,2026-01-10 00:17:44.020988,2026-01-10 00:17:44.020988
2290,535,2025-08-03 14:00:44.540298,processing,403.1,0.0,32.25,435.35,apple_pay,98642 Anderson Ford,New Shannon,NC,31363,2025-08-03 14:00:44.540298,2025-08-03 14:00:44.540298
2291,785,2026-01-18 08:29:29.974796,cancelled,193.76,0.0,15.5,209.26,credit_card,44500 Adam Trail,Newtonhaven,IA,73961,2026-01-18 08:29:29.974796,2026-01-19 08:29:29.974796
2292,656,2025-11-15 09:47:39.560014,completed,382.62,0.0,30.61,413.23,paypal,355 Louis Groves Apt. 219,West Johnton,NC,58384,2025-11-15 09:47:39.560014,2025-11-15 09:47:39.560014
2293,838,2024-03-14 01:27:48.840529,completed,436.6,0.0,34.93,471.53,credit_card,073 Schroeder Mews,Annberg,MS,03802,2024-03-14 01:27:48.840529,2024-03-18 01:27:48.840529
2294,343,2025-01-25 22:04:21.474973,completed,246.09,0.0,19.69,265.78,credit_card,2118 Jared Overpass Apt. 126,Millsshire,WV,30966,2025-01-25 22:04:21.474973,2025-01-25 22:04:21.474973
2295,331,2026-01-16 15:24:40.292825,completed,312.39,0.0,24.99,337.38,apple_pay,64205 Rogers Lodge Suite 749,East Michealport,FL,77994,2026-01-16 15:24:40.292825,2026-01-17 15:24:40.292825
2296,873,2026-01-18 21:36:28.675898,completed,3542.02,0.0,283.36,3825.38,paypal,02230 Jeffrey Heights Apt. 567,Castanedaville,HI,47611,2026-01-18 21:36:28.675898,2026-01-20 21:36:28.675898
2297,9,2025-12-04 18:09:38.556293,shipped,422.22,0.0,33.78,456.0,debit_card,41182 Campbell Fords,Jamesview,NY,64533,2025-12-04 18:09:38.556293,2025-12-05 18:09:38.556293
2298,902,2024-02-25 02:55:27.023566,completed,5723.28,0.0,457.86,6181.14,apple_pay,965 Cole Throughway Apt. 756,South Thomasport,GU,29085,2024-02-25 02:55:27.023566,2024-02-29 02:55:27.023566
2299,788,2026-01-14 11:09:52.769909,completed,543.38,0.0,43.47,586.85,credit_card,2000 Anderson Glens Apt. 070,Wilsonbury,KY,73983,2026-01-14 11:09:52.769909,2026-01-18 11:09:52.769909
2300,770,2023-12-02 12:47:05.313615,shipped,893.43,0.0,71.47,964.9,apple_pay,693 Lutz Street,Deborahville,MO,64178,2023-12-02 12:47:05.313615,2023-12-07 12:47:05.313615
2301,538,2025-05-08 10:53:08.198999,cancelled,494.94,0.0,39.6,534.54,debit_card,6664 Charles Rue,Hendricksport,VI,11844,2025-05-08 10:53:08.198999,2025-05-12 10:53:08.198999
2302,637,2025-06-21 17:57:04.282305,completed,541.47,0.0,43.32,584.79,debit_card,97899 Christopher Valley,Antoniotown,IL,39536,2025-06-21 17:57:04.282305,2025-06-22 17:57:04.282305
2303,479,2025-06-07 04:08:31.814315,completed,2966.64,0.0,237.33,3203.97,apple_pay,800 Jason Burg Apt. 915,Rodriguezberg,MP,78776,2025-06-07 04:08:31.814315,2025-06-07 04:08:31.814315
2304,62,2026-01-01 07:21:11.279013,cancelled,2438.23,0.0,195.06,2633.29,debit_card,064 Julie Prairie Apt. 065,New Virginialand,NJ,04660,2026-01-01 07:21:11.279013,2026-01-01 07:21:11.279013
2305,256,2025-05-13 14:56:59.933263,completed,764.01,0.0,61.12,825.13,debit_card,4488 Willis Street,Goodwinland,CT,83886,2025-05-13 14:56:59.933263,2025-05-17 14:56:59.933263
2306,343,2025-10-17 20:51:26.506526,shipped,355.76,0.0,28.46,384.22,debit_card,2118 Jared Overpass Apt. 126,Millsshire,WV,30966,2025-10-17 20:51:26.506526,2025-10-21 20:51:26.506526
2307,619,2025-12-14 04:39:38.794137,completed,613.69,0.0,49.1,662.79,apple_pay,23190 Cole Dale Apt. 441,North Jasminefort,UT,78038,2025-12-14 04:39:38.794137,2025-12-17 04:39:38.794137
2308,533,2024-07-15 22:25:09.326485,completed,487.89,0.0,39.03,526.92,debit_card,0018 Jennifer Locks,Wellsport,NY,09277,2024-07-15 22:25:09.326485,2024-07-20 22:25:09.326485
2309,659,2026-01-11 16:02:19.607124,returned,2174.76,0.0,173.98,2348.74,apple_pay,01223 Miller Port Apt. 900,Fostermouth,AZ,18114,2026-01-11 16:02:19.607124,2026-01-13 16:02:19.607124
2310,902,2024-07-28 03:07:32.751051,completed,1209.12,0.0,96.73,1305.85,paypal,965 Cole Throughway Apt. 756,South Thomasport,GU,29085,2024-07-28 03:07:32.751051,2024-07-30 03:07:32.751051
2311,296,2026-01-18 02:26:01.679498,completed,483.98,0.0,38.72,522.7,paypal,5586 Wilson Fall Suite 652,New Ryan,LA,86956,2026-01-18 02:26:01.679498,2026-01-21 02:26:01.679498
2312,524,2026-01-15 00:19:26.899762,returned,982.56,0.0,78.6,1061.16,paypal,5881 Cook Village,East Michaelview,WV,40096,2026-01-15 00:19:26.899762,2026-01-15 00:19:26.899762
2313,867,2026-01-19 05:30:57.747308,completed,356.59,0.0,28.53,385.12,apple_pay,14610 Carol Oval,New Brittneyton,KY,51715,2026-01-19 05:30:57.747308,2026-01-21 05:30:57.747308
2314,496,2025-01-04 08:58:31.334444,cancelled,137.3,0.0,10.98,148.28,apple_pay,6957 Anthony Crossing Apt. 482,Melissaview,KS,24428,2025-01-04 08:58:31.334444,2025-01-09 08:58:31.334444
2315,73,2026-01-09 11:58:10.046028,returned,242.46,0.0,19.4,261.86,credit_card,937 Derek Avenue Suite 596,Scottchester,GU,85833,2026-01-09 11:58:10.046028,2026-01-13 11:58:10.046028
2316,217,2026-01-08 05:36:07.085589,returned,242.0,0.0,19.36,261.36,credit_card,831 Carrillo Drive Suite 601,East Joanne,NV,64077,2026-01-08 05:36:07.085589,2026-01-09 05:36:07.085589
2317,901,2026-01-14 18:04:22.529433,completed,4505.86,0.0,360.47,4866.33,paypal,994 Edwards Spur Suite 441,South Richardburgh,WA,56343,2026-01-14 18:04:22.529433,2026-01-17 18:04:22.529433
2318,285,2024-12-05 13:04:40.363583,returned,90.1,0.0,7.21,97.31,apple_pay,52265 Snyder Orchard,Guzmanmouth,DC,86216,2024-12-05 13:04:40.363583,2024-12-10 13:04:40.363583
2319,272,2025-08-29 11:56:54.772271,returned,255.08,0.0,20.41,275.49,credit_card,1538 Kelly Orchard,Josephtown,WA,83230,2025-08-29 11:56:54.772271,2025-09-01 11:56:54.772271
2320,963,2025-10-15 03:44:52.369224,completed,3958.77,0.0,316.7,4275.47,debit_card,002 Floyd Orchard Apt. 801,North Jackport,AS,46876,2025-10-15 03:44:52.369224,2025-10-16 03:44:52.369224
2321,901,2025-10-26 17:45:57.431709,completed,908.28,0.0,72.66,980.94,apple_pay,994 Edwards Spur Suite 441,South Richardburgh,WA,56343,2025-10-26 17:45:57.431709,2025-10-29 17:45:57.431709
2322,84,2025-01-13 23:07:17.062620,cancelled,650.65,0.0,52.05,702.7,credit_card,5234 John Rapid Suite 043,Lake Peter,SD,07653,2025-01-13 23:07:17.062620,2025-01-13 23:07:17.062620
2323,946,2025-07-23 03:33:31.922756,completed,105.6,0.0,8.45,114.05,paypal,821 Moyer Spring Suite 107,North Vanessaville,CA,39913,2025-07-23 03:33:31.922756,2025-07-27 03:33:31.922756
2324,55,2025-03-03 23:25:46.276242,shipped,281.2,0.0,22.5,303.7,debit_card,25787 Catherine Passage,West Sarah,MD,21800,2025-03-03 23:25:46.276242,2025-03-06 23:25:46.276242
2325,688,2024-10-21 14:44:37.740860,returned,886.83,0.0,70.95,957.78,credit_card,63066 Ryan Branch Suite 028,Lake Cynthiaview,MP,01551,2024-10-21 14:44:37.740860,2024-10-23 14:44:37.740860
2326,862,2025-12-10 09:11:03.559994,shipped,224.29,0.0,17.94,242.23,paypal,4042 David River Suite 920,Ramosstad,AS,35581,2025-12-10 09:11:03.559994,2025-12-14 09:11:03.559994
2327,69,2025-02-12 15:10:56.770287,completed,261.77,0.0,20.94,282.71,credit_card,334 Desiree Walks Apt. 166,Tranton,SC,01739,2025-02-12 15:10:56.770287,2025-02-16 15:10:56.770287
2328,368,2025-12-19 23:53:31.524107,completed,334.15,0.0,26.73,360.88,apple_pay,5886 Montgomery Extension,Dawnshire,PR,66180,2025-12-19 23:53:31.524107,2025-12-21 23:53:31.524107
2329,641,2025-09-11 23:11:56.116431,completed,467.38,0.0,37.39,504.77,paypal,61070 James Cape Suite 243,New Amandabury,OK,18451,2025-09-11 23:11:56.116431,2025-09-12 23:11:56.116431
2330,825,2025-06-08 02:15:16.362183,completed,4469.65,0.0,357.57,4827.22,paypal,68856 Maldonado Village,Washingtonchester,SC,65409,2025-06-08 02:15:16.362183,2025-06-09 02:15:16.362183
2331,746,2026-01-18 01:50:08.622298,completed,717.11,0.0,57.37,774.48,credit_card,31582 Perez Harbors Apt. 296,Whiteland,NV,21201,2026-01-18 01:50:08.622298,2026-01-19 01:50:08.622298
2332,691,2026-01-19 07:02:07.294811,completed,27.84,9.99,2.23,40.06,apple_pay,62486 Seth Hill Suite 266,East Jamesland,MN,66557,2026-01-19 07:02:07.294811,2026-01-21 07:02:07.294811
2333,949,2025-08-05 10:34:04.659252,returned,241.62,0.0,19.33,260.95,apple_pay,0983 Wagner Ranch,Lake Heather,NE,64950,2025-08-05 10:34:04.659252,2025-08-09 10:34:04.659252
2334,998,2025-09-10 04:02:37.946861,shipped,72.97,0.0,5.84,78.81,credit_card,446 Williams Isle,South Sarahchester,PA,47832,2025-09-10 04:02:37.946861,2025-09-11 04:02:37.946861
2335,121,2025-12-30 22:18:11.872400,returned,329.96,0.0,26.4,356.36,debit_card,6072 Derek Lock Suite 245,New Nancyberg,DE,05976,2025-12-30 22:18:11.872400,2026-01-02 22:18:11.872400
2336,811,2025-07-08 01:09:00.748393,completed,1052.54,0.0,84.2,1136.74,apple_pay,565 Matthew Falls,Port Erica,MT,56840,2025-07-08 01:09:00.748393,2025-07-11 01:09:00.748393
2337,894,2025-12-30 15:48:27.015407,returned,5063.45,0.0,405.08,5468.53,apple_pay,5391 Saunders Divide,Port Catherinechester,VT,52457,2025-12-30 15:48:27.015407,2025-12-30 15:48:27.015407
2338,937,2025-04-20 20:29:46.621606,processing,332.1,0.0,26.57,358.67,debit_card,0863 Ian Hills,Port Anthony,WV,53745,2025-04-20 20:29:46.621606,2025-04-22 20:29:46.621606
2339,749,2025-07-21 10:28:06.858352,completed,756.6,0.0,60.53,817.13,debit_card,4370 Christina Throughway Suite 391,Lake Shannonfort,NE,55645,2025-07-21 10:28:06.858352,2025-07-23 10:28:06.858352
2340,984,2026-01-08 14:10:32.648219,completed,178.59,0.0,14.29,192.88,apple_pay,901 Michelle Pine Suite 164,Padillatown,ME,82924,2026-01-08 14:10:32.648219,2026-01-11 14:10:32.648219
